,Time,TweetUrl,Content,English,Covid tweets,Sub-category,UserID,UserName,RetweetNum,LikeNum,UserHandle,UserUrl,Location,UserID_PostID,,
1264964444997554189,Mon May 25 17:00:00 +0000 2020,https://twitter.com/@RTErdogan/status/1264964444997554189,"Vefatının 37. yıl dönümünde ""Sultanü'ş Şuara"" Üstad #NecipFazılKısakürek'i saygı ve rahmetle yâd ediyorum. Mekânı cennet olsun. https://t.co/Gsv0acbAqA",,,,68034431,Recep Tayyip Erdoğan,18277,85662,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1264964444997554189",,~
1264964444997554189,Mon May 25 17:00:00 +0000 2020,https://twitter.com/@RTErdogan/status/1264964444997554189,"Vefatının 37. yıl dönümünde ""Sultanü'ş Şuara"" Üstad #NecipFazılKısakürek'i saygı ve rahmetle yâd ediyorum. Mekânı cennet olsun. https://t.co/Gsv0acbAqA",,,,68034431,Recep Tayyip Erdoğan,18277,85661,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1264964444997554189",,~
1265680296294461440,Wed May 27 16:24:32 +0000 2020,https://twitter.com/@RTErdogan/status/1265680296294461440,Demokrasi ve Özgürlükler Adası Açılış Töreni https://t.co/rPFD1B8RAX,,,,68034431,Recep Tayyip Erdoğan,13214,54067,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1265680296294461440",,~
1265716224878616577,Wed May 27 18:47:18 +0000 2020,https://twitter.com/@RTErdogan/status/1265716224878616577,"Üzerinde durduğumuz toprakların ızdırabını dindirmek için Yassıada’yı tarihe gömüp burayı Demokrasi ve Özgürlükler Adası haline getirdik.
  
  Demokrasi ve Özgürlükler Adası, Türkiye’nin 60 yıllık demokrasi mücadelesi yanında, gelecekteki hedeflerinin de sembolü olacaktır. https://t.co/6Nta4SbsYt",,,,68034431,Recep Tayyip Erdoğan,10983,40640,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1265716224878616577",,~
1265746088696393729,Wed May 27 20:45:58 +0000 2020,https://twitter.com/@RTErdogan/status/1265746088696393729,"60 yıl önce demokrasi tarihimize çalınan kara lekeyi, millî iradeye vurulan 27 Mayıs darbesini, Türkiye için mücadele eden demokrasi kahramanlarını haksız şekilde idam eden zihniyetin bu ülkeye karşı yaptığı en büyük kötülük olarak hatırlayacağız.",,,,68034431,Recep Tayyip Erdoğan,12871,48605,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1265746088696393729",,~
1265746088696393729,Wed May 27 20:45:58 +0000 2020,https://twitter.com/@RTErdogan/status/1265746088696393729,"60 yıl önce demokrasi tarihimize çalınan kara lekeyi, millî iradeye vurulan 27 Mayıs darbesini, Türkiye için mücadele eden demokrasi kahramanlarını haksız şekilde idam eden zihniyetin bu ülkeye karşı yaptığı en büyük kötülük olarak hatırlayacağız.",,,,68034431,Recep Tayyip Erdoğan,12871,48606,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1265746088696393729",,~
1265746801782673419,Wed May 27 20:48:48 +0000 2020,https://twitter.com/@RTErdogan/status/1265746801782673419,"Aslında Gazi Mustafa Kemal’in ""muasır medeniyetlerin üzerine çıkma"" hedefine de ihanet anlamına gelen bu darbeyi gerçekleştiren zihniyetin, bugün maalesef halen kalıntılarına rastlamaktayız.",,,,68034431,Recep Tayyip Erdoğan,14056,69840,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1265746801782673419",,~
1265746801782673419,Wed May 27 20:48:48 +0000 2020,https://twitter.com/@RTErdogan/status/1265746801782673419,"Aslında Gazi Mustafa Kemal’in ""muasır medeniyetlerin üzerine çıkma"" hedefine de ihanet anlamına gelen bu darbeyi gerçekleştiren zihniyetin, bugün maalesef halen kalıntılarına rastlamaktayız.",,,,68034431,Recep Tayyip Erdoğan,14056,69839,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1265746801782673419",,~
1265747507977519104,Wed May 27 20:51:37 +0000 2020,https://twitter.com/@RTErdogan/status/1265747507977519104,"Bugün halen bu zihniyet milletin bizatihi kendisini aşağılayan; demokrasimizi ve bağımsızlığımızı darbeyle tehdit eden; yalanlarla, iftiralarla bu ülkenin evlatlarını birbirine düşürmeyi amaçlayan bir yapıda, Türkiye'nin kutlu yürüyüşünü engellemeye çalışmaktadır.",,,,68034431,Recep Tayyip Erdoğan,11969,45466,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1265747507977519104",,~
1265748311421652992,Wed May 27 20:54:48 +0000 2020,https://twitter.com/@RTErdogan/status/1265748311421652992,"Medeniyetimizin son kalesini, mazlumların tek umudunu, evimizi, yurdumuzu, göz bebeğimizi, yani Türkiye Cumhuriyeti'ni ve demokrasimizi bu darbeci zihniyete karşı korumak ve hep bir adım ileriye taşımak için canla başla çalışmaya devam edeceğiz.",,,,68034431,Recep Tayyip Erdoğan,13733,57262,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1265748311421652992",,~
1265749406990680064,Wed May 27 20:59:09 +0000 2020,https://twitter.com/@RTErdogan/status/1265749406990680064,"Başta darbeciler tarafından haksız şekilde idama mahkum edilen merhum Başbakan Adnan Menderes ve arkadaşları olmak üzere, 27 Mayıs darbesinin tüm mağdurlarını rahmetle ve saygıyla yâd ediyorum. Yaşasın Demokrasi ve Özgürlükler. Yaşasın Türkiye Cumhuriyeti.",,,,68034431,Recep Tayyip Erdoğan,15233,65362,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1265749406990680064",,~
1265994351072686082,Thu May 28 13:12:28 +0000 2020,https://twitter.com/@RTErdogan/status/1265994351072686082,"Azərbaycan Cumhuriyyətinin yaranmasının 102-ci il dönümünü səmimi arzularımla təbrik edir, Prezident İlham Əliyev qardaşım başda olmaqla, bütün Azərbaycan xalqına öz adımdan və millətim adından salamlarımı və sevgilərimi çatdırıram. https://t.co/Q6lCz7CSM9",,,,68034431,Recep Tayyip Erdoğan,8486,41250,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1265994351072686082",,~
1266047079987777537,Thu May 28 16:42:00 +0000 2020,https://twitter.com/@RTErdogan/status/1266047079987777537,Kabine Toplantısı Sonrası Millete Sesleniş https://t.co/tIgeYUKCvg,,,,68034431,Recep Tayyip Erdoğan,8993,35372,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266047079987777537",,~
1266051725238157314,Thu May 28 17:00:28 +0000 2020,https://twitter.com/@RTErdogan/status/1266051725238157314,"Yarın İstanbul'un Fethi'nin 567. yıl dönümünde, milletimizle birlikte çok güzel programlara şahitlik edeceğiz. https://t.co/Yw6z5rMMjk",,,,68034431,Recep Tayyip Erdoğan,9145,35912,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266051725238157314",,~
1266075658398117889,Thu May 28 18:35:34 +0000 2020,https://twitter.com/@RTErdogan/status/1266075658398117889,"Halkımız, yaptığı hiçbir fedakârlığın boşa gitmediğinden emin olmalıdır.
  
  Allah’ın izni, milletimizin gayreti, devletimizin katkısıyla, son 2,5 aydaki kayıplarımızın hepsini de çok kısa bir sürede ziyadesiyle geri alacağımızdan en küçük bir şüphemiz yoktur. https://t.co/EC42GgCxO7",,,,68034431,Recep Tayyip Erdoğan,13919,47829,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266075658398117889",,~
1266096909229469696,Thu May 28 20:00:00 +0000 2020,https://twitter.com/@RTErdogan/status/1266096909229469696,"Son 18 yılda demokraside ve ekonomide kat ettiğimiz büyük mesafe, geleceğimize güvenle bakmamızda en önemli güç ve moral kaynağımızdır. https://t.co/efnEi25Reb",,,,68034431,Recep Tayyip Erdoğan,7786,31521,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266096909229469696",,~
1266125721128316931,Thu May 28 21:54:30 +0000 2020,https://twitter.com/@RTErdogan/status/1266125721128316931,"The racist and fascist approach that led to the death of George Floyd in the US city of Minneapolis as a result of torture has not only deeply saddened all of us, but it has also become one of the most painful manifestations of the unjust order we stand against across the world.",,,,68034431,Recep Tayyip Erdoğan,11660,54327,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266125721128316931",,~
1266126943671463937,Thu May 28 21:59:21 +0000 2020,https://twitter.com/@RTErdogan/status/1266126943671463937,"As a member of Islamic civilization, which teaches us to love humankind because of the Creator, I condemn this inhumane mentality. Turkey always stands against all attacks targeting humanity, no matter where, under what pretext or in what form they are committed.",,,,68034431,Recep Tayyip Erdoğan,7230,31921,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266126943671463937",,~
1266126943671463937,Thu May 28 21:59:21 +0000 2020,https://twitter.com/@RTErdogan/status/1266126943671463937,"As a member of Islamic civilization, which teaches us to love humankind because of the Creator, I condemn this inhumane mentality. Turkey always stands against all attacks targeting humanity, no matter where, under what pretext or in what form they are committed.",,,,68034431,Recep Tayyip Erdoğan,7229,31921,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266126943671463937",,~
1266127794695745541,Thu May 28 22:02:44 +0000 2020,https://twitter.com/@RTErdogan/status/1266127794695745541,"We will continue to fight to protect the rights of all of humanity without any discrimination based on race, color, religion, language or faith in line with our Prophet's principle, “A white has no superiority over a black, nor a black has any superiority over a white.”",,,,68034431,Recep Tayyip Erdoğan,8316,35250,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266127794695745541",,~
1266127794695745541,Thu May 28 22:02:44 +0000 2020,https://twitter.com/@RTErdogan/status/1266127794695745541,"We will continue to fight to protect the rights of all of humanity without any discrimination based on race, color, religion, language or faith in line with our Prophet's principle, “A white has no superiority over a black, nor a black has any superiority over a white.”",,,,68034431,Recep Tayyip Erdoğan,8316,35255,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266127794695745541",,~
1266128374088548356,Thu May 28 22:05:02 +0000 2020,https://twitter.com/@RTErdogan/status/1266128374088548356,I believe that the perpetrators of this inhumane act shall receive the punishment they deserve. We will be monitoring the issue. I remember with respect George Floyd and extend my condolences to his family and loved ones.,,,,68034431,Recep Tayyip Erdoğan,7781,37884,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266128374088548356",,~
1266285498307239947,Fri May 29 08:29:23 +0000 2020,https://twitter.com/@RTErdogan/status/1266285498307239947,29 Mayıs İstanbul Boğazı Fetih Saygı Geçişi Etkinliği https://t.co/uTO9CxkKOj,,,,68034431,Recep Tayyip Erdoğan,11293,48558,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266285498307239947",,~
1266323402849058817,Fri May 29 11:00:01 +0000 2020,https://twitter.com/@RTErdogan/status/1266323402849058817,"Söz verdiğimiz gibi çok kısa bir süre içerisinde tamamladığımız Sancaktepe Prof. Dr. Feriha Öz Acil Durum Hastanemizi bugün hizmete alıyoruz. Ülkemize, milletimize hayırlı uğurlu olsun. https://t.co/9onHewBI2w",,,,68034431,Recep Tayyip Erdoğan,11167,38629,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266323402849058817",,~
1266336737388900352,Fri May 29 11:53:00 +0000 2020,https://twitter.com/@RTErdogan/status/1266336737388900352,"Tarihin en muhteşem zaferlerinden biri olan, bir çağ kapatıp bir başka çağ açan İstanbul’un Fethi’nin 567. yıl dönümünü tebrik ediyorum.
  
  Fatih Sultan Mehmed Han başta olmak üzere, bu toprakları bizlere vatan kılan tüm kahramanlarımızı rahmetle, hürmetle yâd ediyorum. https://t.co/vBu0vOE0Gq",,,,68034431,Recep Tayyip Erdoğan,14821,57849,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266336737388900352",,~
1266349439775580160,Fri May 29 12:43:28 +0000 2020,https://twitter.com/@RTErdogan/status/1266349439775580160,Sancaktepe Prof. Dr. Feriha Öz Acil Durum Hastanesi Açılış Töreni https://t.co/vngONc605b,,,,68034431,Recep Tayyip Erdoğan,8678,37353,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266349439775580160",,~
1266368699289616384,Fri May 29 14:00:00 +0000 2020,https://twitter.com/@RTErdogan/status/1266368699289616384,"Türkiye hem mevcut imkânlarını en iyi şekilde kullanarak hem de yeni imkânlar üreterek sağlık alanında farklı bir konuma gelmiştir.
  
  Ülkemiz her alanda hedeflerine doğru kararlılıkla ilerlemektedir. https://t.co/NlM6UYnvCF",,,,68034431,Recep Tayyip Erdoğan,9026,32105,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266368699289616384",,~
1266392913023549441,Fri May 29 15:36:13 +0000 2020,https://twitter.com/@RTErdogan/status/1266392913023549441,"Fatih sondaj gemimiz, İstanbul'un Fethi'nin 567. yıl dönümü olan bu anlamlı günde Boğaz'ı geçerek yeni sondajlar için Karadeniz'e yol aldı.
  
  Rabbim'den hayırlara vesile olmasını diliyorum. https://t.co/i1g2CAY8ta",,,,68034431,Recep Tayyip Erdoğan,11056,42098,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266392913023549441",,~
1266398735115923456,Fri May 29 15:59:21 +0000 2020,https://twitter.com/@RTErdogan/status/1266398735115923456,İstanbul’un Fethi Özel Konser Programı https://t.co/KQoyL7sLkR,,,,272613386,Recep Tayyip Erdoğan,5385,21336,@RTErdogan,https://twitter.com/@RTErdogan,Ankara,"@RTErdogan,1266398735115923456",,~
1266398735115923456,Fri May 29 15:59:21 +0000 2020,https://twitter.com/@RTErdogan/status/1266398735115923456,İstanbul’un Fethi Özel Konser Programı https://t.co/KQoyL7sLkR,,,,272613386,Recep Tayyip Erdoğan,5385,21337,@RTErdogan,https://twitter.com/@RTErdogan,Ankara,"@RTErdogan,1266398735115923456",,~
1266399901006643202,Fri May 29 16:03:59 +0000 2020,https://twitter.com/@RTErdogan/status/1266399901006643202,RT @tcbestepe: İstanbul’un Fethi Özel Konser Programı https://t.co/KQoyL7sLkR,,,,68034431,Recep Tayyip Erdoğan,5385,0,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266399901006643202",,~
1266429198303985666,Fri May 29 18:00:24 +0000 2020,https://twitter.com/@RTErdogan/status/1266429198303985666,Okçular Vakfı Fetih Kupası Etkinliği https://t.co/LzxUbE21DY,,,,68034431,Recep Tayyip Erdoğan,9004,41292,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266429198303985666",,~
1266440708363255808,Fri May 29 18:46:08 +0000 2020,https://twitter.com/@RTErdogan/status/1266440708363255808,"Ayasofya'da Fetih Şöleni
  
  https://t.co/v7DkNO7aDj",,,,68034431,Recep Tayyip Erdoğan,13665,49487,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266440708363255808",,~
1266678237582721024,Sat May 30 10:30:00 +0000 2020,https://twitter.com/@RTErdogan/status/1266678237582721024,"29 Mayıs günü el değiştiren sadece bir şehir değildir. O gün fethedilen bir toprak parçası değil, milyonlarca gönüldür. 
  
  Bir devrin kapanıp, yeni bir devrin açıldığı bu tarih insanlığın hafızasından asla silinmeyecektir. https://t.co/7tC6wE1O2M",,,,68034431,Recep Tayyip Erdoğan,10982,45001,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266678237582721024",,~
1266678237582721024,Sat May 30 10:30:00 +0000 2020,https://twitter.com/@RTErdogan/status/1266678237582721024,"29 Mayıs günü el değiştiren sadece bir şehir değildir. O gün fethedilen bir toprak parçası değil, milyonlarca gönüldür. 
  
  Bir devrin kapanıp, yeni bir devrin açıldığı bu tarih insanlığın hafızasından asla silinmeyecektir. https://t.co/7tC6wE1O2M",,,,68034431,Recep Tayyip Erdoğan,10982,45000,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266678237582721024",,~
1266772221156110342,Sat May 30 16:43:27 +0000 2020,https://twitter.com/@RTErdogan/status/1266772221156110342,"Diyarbakır’da silahlı saldırı sonucu şehit olan polis memurumuz Atakan Arslan ile Hakkâri’de çıkan çatışmada şehit olan Uzman Çavuş Uğur Bora ve Piyade Er Mehmet Günay’a Allah’tan rahmet, ailelerine, sevenlerine ve aziz milletimize başsağlığı diliyorum. Mekânları cennet olsun.",,,,68034431,Recep Tayyip Erdoğan,16120,79997,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266772221156110342",,~
1266775429073063938,Sat May 30 16:56:12 +0000 2020,https://twitter.com/@RTErdogan/status/1266775429073063938,"Ülkemize yönelik terör tehdidi sona erene, son terörist etkisiz hale getirilene kadar terörle mücadelemiz kesintisiz ve kararlı bir şekilde devam edecektir. Rabbim kahraman güvenlik güçlerimizin yardımcısı olsun.",,,,68034431,Recep Tayyip Erdoğan,18576,97754,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1266775429073063938",,~
1267048177494110208,Sun May 31 11:00:00 +0000 2020,https://twitter.com/@RTErdogan/status/1267048177494110208,"45 gün içinde bitirilmesi sözünü verdiğimiz 1008 yatak kapasiteli Yeşilköy Prof. Dr. Murat Dilmener Acil Durum Hastanesi’ni bugün hizmete açıyoruz.
  
  Ülkemize, milletimize hayırlı uğurlu olsun. https://t.co/jArqvtl47O",,,,68034431,Recep Tayyip Erdoğan,14150,49251,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1267048177494110208",,~
1267057364534013953,Sun May 31 11:36:31 +0000 2020,https://twitter.com/@RTErdogan/status/1267057364534013953,Yeşilköy Prof. Dr. Murat Dilmener Acil Durum Hastanesi Açılış Töreni https://t.co/U0glrpk9mi,,,,68034431,Recep Tayyip Erdoğan,9961,39775,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1267057364534013953",,~
1267078376235433984,Sun May 31 13:00:00 +0000 2020,https://twitter.com/@RTErdogan/status/1267078376235433984,"Sultan II. Abdülhamid’in 129 yıl önce Hadımköy’e yaptırdığı askeri hastaneyi restore ederek milletimizin hizmetine sunmak da hamdolsun bizlere nasip oldu.
  
  Bugün açılışını yapacağımız Hadımköy Dr. İsmail Niyazi Kurtulmuş Hastanemiz, ülkemize, milletimize hayırlı olsun. https://t.co/FQl9biwM1q",,,,68034431,Recep Tayyip Erdoğan,10952,42358,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1267078376235433984",,~
1267083022035308544,Sun May 31 13:18:28 +0000 2020,https://twitter.com/@RTErdogan/status/1267083022035308544,Hadımköy Dr. İsmail Niyazi Kurtulmuş Hastanesi Açılış Töreni https://t.co/pTBFNO86jh,,,,68034431,Recep Tayyip Erdoğan,9329,40860,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1267083022035308544",,~
1267130401325277186,Sun May 31 16:26:44 +0000 2020,https://twitter.com/@RTErdogan/status/1267130401325277186,"31 Mayıs Dünya Tütüne Hayır Günü Vesilesiyle Gençlerle Buluşma 
  
  https://t.co/BR0Hvliqds",,,,68034431,Recep Tayyip Erdoğan,5724,23228,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1267130401325277186",,~
1267130401325277186,Sun May 31 16:26:44 +0000 2020,https://twitter.com/@RTErdogan/status/1267130401325277186,"31 Mayıs Dünya Tütüne Hayır Günü Vesilesiyle Gençlerle Buluşma 
  
  https://t.co/BR0Hvliqds",,,,68034431,Recep Tayyip Erdoğan,5724,23226,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1267130401325277186",,~
1267148943089111040,Sun May 31 17:40:25 +0000 2020,https://twitter.com/@RTErdogan/status/1267148943089111040,"Pek çok ülkenin geçici sahra ve prefabrik hastaneler kurarak çözmeye çalıştığı sorunu biz çok daha kısa sürede kalıcı hastaneler inşa ederek aşmayı başardık.
  
  Ülkemizin yüz akı hastanelerimiz ve güçlü altyapımızla sağlıkta çok daha ciddi bir sıçrama gerçekleştireceğiz. https://t.co/rB4i5p2fXR",,,,68034431,Recep Tayyip Erdoğan,11552,43233,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1267148943089111040",,~
1267163937889492993,Sun May 31 18:40:00 +0000 2020,https://twitter.com/@RTErdogan/status/1267163937889492993,"18 yılda restorasyonunu tamamladığımız 5 bin 60 eserden biri olan Hadımköy Dr. İsmail Niyazi Kurtulmuş Hastanesi, hem ecdadın hatırasını yaşatarak hem de bölge halkına şifa dağıtarak inşallah asırlar boyunca hayatta kalmayı sürdürecektir. https://t.co/yCCbQzV3Bh",,,,68034431,Recep Tayyip Erdoğan,9062,38886,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1267163937889492993",,~
1267431981530386433,Mon Jun 01 12:25:06 +0000 2020,https://twitter.com/@RTErdogan/status/1267431981530386433,"Türk Hava Kuvvetlerimizin 109. kuruluş yıl dönümünü kutluyor, tüm şehit ve gazilerimizi saygı, rahmet ve minnetle yâd ediyoruz. https://t.co/Gcdf7uiojv",,,,272613386,Recep Tayyip Erdoğan,4682,24174,@RTErdogan,https://twitter.com/@RTErdogan,Ankara,"@RTErdogan,1267431981530386433",,~
1267432408695136257,Mon Jun 01 12:26:48 +0000 2020,https://twitter.com/@RTErdogan/status/1267432408695136257,"RT @tcbestepe: Türk Hava Kuvvetlerimizin 109. kuruluş yıl dönümünü kutluyor, tüm şehit ve gazilerimizi saygı, rahmet ve minnetle yâd ediyor…",,,,68034431,Recep Tayyip Erdoğan,4682,0,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1267432408695136257",,~
1267591161893486592,Mon Jun 01 22:57:38 +0000 2020,https://twitter.com/@RTErdogan/status/1267591161893486592,"Siirt’in Pervari ilçesinde nöbet değişimi için çıktıkları yolda trafik kazası geçirerek şehit olan 2 askerimize Allah’tan rahmet, ailelerine sabrı cemil niyaz ediyorum. Yaralı askerlerimize acil şifalar diliyorum. Milletimizin başı sağolsun.",,,,68034431,Recep Tayyip Erdoğan,11745,77070,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1267591161893486592",,~
1268539877999751170,Thu Jun 04 13:47:29 +0000 2020,https://twitter.com/@RTErdogan/status/1268539877999751170,"Cumhurbaşkanı @RTErdogan’ın, “2020 Küresel Aşı Zirvesi”ndeki Video Mesajı https://t.co/jYs9L2VgJL",,,,272613386,Recep Tayyip Erdoğan,3355,15429,@RTErdogan,https://twitter.com/@RTErdogan,Ankara,"@RTErdogan,1268539877999751170",,~
1268540027602116608,Thu Jun 04 13:48:05 +0000 2020,https://twitter.com/@RTErdogan/status/1268540027602116608,"RT @tcbestepe: Cumhurbaşkanı @RTErdogan’ın, “2020 Küresel Aşı Zirvesi”ndeki Video Mesajı https://t.co/jYs9L2VgJL",,,,68034431,Recep Tayyip Erdoğan,3355,0,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1268540027602116608",,~
1268549672706211840,Thu Jun 04 14:26:25 +0000 2020,https://twitter.com/@RTErdogan/status/1268549672706211840,Libya Ulusal Mutabakat Hükümeti Başkanlık Konseyi Başkanı Fayiz Es-Serrac ile Ortak Basın Toplantısı https://t.co/IQjBfLpiU0,,,,68034431,Recep Tayyip Erdoğan,7304,34329,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1268549672706211840",,~
1268827411820544002,Fri Jun 05 08:50:03 +0000 2020,https://twitter.com/@RTErdogan/status/1268827411820544002,"Bilindiği gibi salgın döneminde, milletimizi Koronavirüs'ten korumak için çok sayıda tedbiri hayata geçirdik. Bunlardan biri de tüm Türkiye’de veya belirli illerimizde uyguladığımız sokağa çıkma sınırlamalarıydı.",,,,68034431,Recep Tayyip Erdoğan,9966,44791,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1268827411820544002",,~
1268827748161728513,Fri Jun 05 08:51:23 +0000 2020,https://twitter.com/@RTErdogan/status/1268827748161728513,"Esasen, en son sınırlamanın ardından bu yöntemi yeniden kullanmayı düşünmüyorduk. Ancak, bir ara 700 küsurlere kadar inen günlük vaka sayısı neredeyse bini buldu. Bu olumsuz gelişme üzerine, sokağa çıkma sınırlaması tedbirini tekrar gündemimize almak zorunda kaldık.",,,,68034431,Recep Tayyip Erdoğan,10575,50120,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1268827748161728513",,~
1268828009454280704,Fri Jun 05 08:52:25 +0000 2020,https://twitter.com/@RTErdogan/status/1268828009454280704,"Sağlık Bakanlığımızın önerisi ve İçişleri Bakanlığımızın genelgesi ile bu hafta sonu da 15 ilimizde sokağa çıkma sınırlaması uygulanacağı dün gece ilan edilmişti. Fakat vatandaşlarımızdan aldığımız değerlendirmeler, bizi kararı yeniden gözden geçirmeye yöneltti.",,,,68034431,Recep Tayyip Erdoğan,12215,62165,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1268828009454280704",,~
1268828287754739713,Fri Jun 05 08:53:32 +0000 2020,https://twitter.com/@RTErdogan/status/1268828287754739713,"Tek amacı hastalığın yayılmasını önlemek ve vatandaşımızı korumak olan bu kararın, farklı sosyal ve ekonomik sonuçlara yol açacağı anlaşıldı. 2,5 aylık bir aradan sonra yeniden günlük hayatını düzenlemeye başlayan vatandaşlarımızın sıkıntıya düşmesine gönlümüz razı olmadı.",,,,68034431,Recep Tayyip Erdoğan,14861,78659,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1268828287754739713",,~
1268828564633391104,Fri Jun 05 08:54:38 +0000 2020,https://twitter.com/@RTErdogan/status/1268828564633391104,"Bunun için, Cumhurbaşkanı olarak, 15 ilimizi kapsayan hafta sonu sokağa çıkma sınırlaması uygulamasını iptal etme kararı aldım. Vatandaşlarımdan, MASKE-MESAFE-TEMİZLİK kurallarına bu süreçte de titizlikle riayet etmelerini önemle rica ediyorum.",,,,68034431,Recep Tayyip Erdoğan,24256,127282,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1268828564633391104",,~
1268881253962526725,Fri Jun 05 12:24:00 +0000 2020,https://twitter.com/@RTErdogan/status/1268881253962526725,Millet Bahçeleri Toplu Açılış Töreni https://t.co/UTW4selGEl,,,,68034431,Recep Tayyip Erdoğan,7537,31108,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1268881253962526725",,~
1268890285091815426,Fri Jun 05 12:59:53 +0000 2020,https://twitter.com/@RTErdogan/status/1268890285091815426,"Gençlerimizin geleceği için çevrenin bize emanet olduğu anlayışıyla, tüm insanlığın 5 Haziran #DünyaÇevreGünü'nü tebrik ediyorum.
  
  https://t.co/2AZowLLuah https://t.co/SdHVK5r4O8",,,,68034431,Recep Tayyip Erdoğan,7121,25582,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1268890285091815426",,~
