PostID,Time,TweetUrl,Content,English,Covid tweets,Sub-category,UserID,UserName,RetweetNum,LikeNum,UserHandle,UserUrl,Location,UserID_PostID,,
1299672339773296642,Sat Aug 29 11:36:47 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299672339773296642,"The Wizard of #Hockey!
  Remembering Major #DhyanChand on his birthday, commemorated as #NationalSportsDay in India. Here’s a glimpse of his magic in the finals of the 1936 Olympics in #Berlin. 
  @PMOIndia @KirenRijiju @IndiaSports @DHB_hockey https://t.co/Ae418qFqtW",,,,3066016678,Indian Diplomacy,22,76,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"Tiergartenstr.17, 10785 Berlin","@IndianDiplomacy,1299672339773296642",,~
1299742628083240962,Sat Aug 29 16:16:05 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299742628083240962,"RT @eoiberlin: The Wizard of #Hockey!
  Remembering Major #DhyanChand on his birthday, commemorated as #NationalSportsDay in India. Here’s a…",,,,164213375,Indian Diplomacy,22,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1299742628083240962",,~
1299921552536936448,Sun Aug 30 04:07:04 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299921552536936448,"We recall the sacrifice of Imam Hussain (AS). For him, there was nothing more important than the values of truth and justice. His emphasis on equality as well as fairness are noteworthy and give strength to many.",,,,18839785,Indian Diplomacy,10342,96606,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,India,"@IndianDiplomacy,1299921552536936448",,~
1299921552536936448,Sun Aug 30 04:07:04 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299921552536936448,"We recall the sacrifice of Imam Hussain (AS). For him, there was nothing more important than the values of truth and justice. His emphasis on equality as well as fairness are noteworthy and give strength to many.",,,,18839785,Indian Diplomacy,10342,96607,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,India,"@IndianDiplomacy,1299921552536936448",,~
1299921695927484417,Sun Aug 30 04:07:38 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299921695927484417,"🇮🇳India Myanmar🇲🇲 
  @AmbSaurabhKumar &amp; Smt Smriti Srivastav with officials of Archaeology Dept. of Bagan visiting the 3 pagodas where @ASIGoI completed the structural restoration &amp; chemical conservation, as part of a larger initiative by Gov of India funded 🇮🇳🇲🇲 Friendship Project https://t.co/Y90Ai1AqGW",,,,2455987260,Indian Diplomacy,26,126,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,Myanmar,"@IndianDiplomacy,1299921695927484417",,~
1299943774651441152,Sun Aug 30 05:35:22 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299943774651441152,"These days, the festival of Onam is also being celebrated with fervour.
  
  The zest of Onam has reached foreign lands. Be it USA, Europe or Gulf countries, the joys of Onam can be felt everywhere. Onam is increasingly turning to be an international festival: PM during #MannKiBaat",,,,471741741,Indian Diplomacy,1343,6936,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,India,"@IndianDiplomacy,1299943774651441152",,~
1299945787825160192,Sun Aug 30 05:43:22 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299945787825160192,Making toys for the entire world...India has the talent and the ability to become a toy hub. #MannKiBaat https://t.co/rWGcJIY4Gq,,,,471741741,Indian Diplomacy,1056,4044,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,India,"@IndianDiplomacy,1299945787825160192",,~
1299948498121420801,Sun Aug 30 05:54:08 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299948498121420801,"RT @IndiainMyanmar: 🇮🇳India Myanmar🇲🇲 
  @AmbSaurabhKumar &amp; Smt Smriti Srivastav with officials of Archaeology Dept. of Bagan visiting the 3…",,,,164213375,Indian Diplomacy,26,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1299948498121420801",,~
1299951803283324928,Sun Aug 30 06:07:16 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299951803283324928,"RT @narendramodi: We recall the sacrifice of Imam Hussain (AS). For him, there was nothing more important than the values of truth and just…",,,,164213375,Indian Diplomacy,10342,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1299951803283324928",,~
1299951868630593538,Sun Aug 30 06:07:32 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299951868630593538,"RT @PMOIndia: These days, the festival of Onam is also being celebrated with fervour.
  
  The zest of Onam has reached foreign lands. Be it US…",,,,164213375,Indian Diplomacy,1343,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1299951868630593538",,~
1299954255730741253,Sun Aug 30 06:17:01 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1299954255730741253,RT @PMOIndia: Making toys for the entire world...India has the talent and the ability to become a toy hub. #MannKiBaat https://t.co/rWGcJIY…,,,,164213375,Indian Diplomacy,1056,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1299954255730741253",,~
1300043877634670592,Sun Aug 30 12:13:08 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300043877634670592,"🇮🇳India Myanmar🇮🇳
  
  ⁦@AmbSaurabhKumar⁩ handed over a cheque of US$5 Million to the Government of Myanmar for the India-Myanmar Border Area Development on 28 August 2020 in Nay Pyi Taw. 
  Coverage ⁦@HindiKhabar⁩ https://t.co/Xf1lqD2brn",,,,2455987260,Indian Diplomacy,18,120,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,Myanmar,"@IndianDiplomacy,1300043877634670592",,~
1300048551091884033,Sun Aug 30 12:31:42 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300048551091884033,"On International Whale Shark Day, we reiterate our commitment to protect the whale shark. Did you know whale sharks visit Gujarat’s coast every year? Since 2004, we’ve made several efforts to conserve this species... https://t.co/aukdZPsybU",,,,18839785,Indian Diplomacy,4134,29560,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,India,"@IndianDiplomacy,1300048551091884033",,~
1300094566511464450,Sun Aug 30 15:34:33 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300094566511464450,"RT @IndiainMyanmar: 🇮🇳India Myanmar🇮🇳
  
  ⁦@AmbSaurabhKumar⁩ handed over a cheque of US$5 Million to the Government of Myanmar for the India-M…",,,,164213375,Indian Diplomacy,18,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1300094566511464450",,~
1300099662058143745,Sun Aug 30 15:54:48 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300099662058143745,Congratulations to our chess players for winning the FIDE Online #ChessOlympiad. Their hard work and dedication are admirable. Their success will surely motivate other chess players. I would like to congratulate the Russian team as well.,,,,18839785,Indian Diplomacy,13644,117209,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,India,"@IndianDiplomacy,1300099662058143745",,~
1300099662058143745,Sun Aug 30 15:54:48 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300099662058143745,Congratulations to our chess players for winning the FIDE Online #ChessOlympiad. Their hard work and dedication are admirable. Their success will surely motivate other chess players. I would like to congratulate the Russian team as well.,,,,18839785,Indian Diplomacy,13643,117209,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,India,"@IndianDiplomacy,1300099662058143745",,~
1300116235472912388,Sun Aug 30 17:00:40 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300116235472912388,"RT @narendramodi: On International Whale Shark Day, we reiterate our commitment to protect the whale shark. Did you know whale sharks visit…",,,,164213375,Indian Diplomacy,4134,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1300116235472912388",,~
1300116265139281922,Sun Aug 30 17:00:47 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300116265139281922,RT @narendramodi: Congratulations to our chess players for winning the FIDE Online #ChessOlympiad. Their hard work and dedication are admir…,,,,164213375,Indian Diplomacy,13644,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1300116265139281922",,~
1300116265139281922,Sun Aug 30 17:00:47 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300116265139281922,RT @narendramodi: Congratulations to our chess players for winning the FIDE Online #ChessOlympiad. Their hard work and dedication are admir…,,,,164213375,Indian Diplomacy,13643,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1300116265139281922",,~
1300266943987867651,Mon Aug 31 02:59:31 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300266943987867651,"Greetings on Onam. This is a unique festival, which celebrates harmony. It is also an occasion to express gratitude to our hardworking farmers. May everyone be blessed with joy and best health. https://t.co/4pjpGRKk6Q",,,,18839785,Indian Diplomacy,6368,41802,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,India,"@IndianDiplomacy,1300266943987867651",,~
1300266943987867651,Mon Aug 31 02:59:31 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300266943987867651,"Greetings on Onam. This is a unique festival, which celebrates harmony. It is also an occasion to express gratitude to our hardworking farmers. May everyone be blessed with joy and best health. https://t.co/4pjpGRKk6Q",,,,18839785,Indian Diplomacy,6368,41803,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,India,"@IndianDiplomacy,1300266943987867651",,~
1300279866567389187,Mon Aug 31 03:50:52 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300279866567389187,"RT @narendramodi: Greetings on Onam. This is a unique festival, which celebrates harmony. It is also an occasion to express gratitude to ou…",,,,164213375,Indian Diplomacy,6368,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1300279866567389187",,~
1300300122182492163,Mon Aug 31 05:11:22 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300300122182492163,"Congratulations to the people of Kyrgyzstan 🇰🇬 on the joyous occasion of their Independence Day!
  
  @MFA_Kyrgyzstan
  @IndiaInKyrgyz https://t.co/KMSivAp106",,,,164213375,Indian Diplomacy,31,163,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1300300122182492163",,~
1300320870217310209,Mon Aug 31 06:33:48 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300320870217310209,"Greetings to our close neighbour and #ASEAN partner, Malaysia on the occasion of its Independence Day!!
  #NeighbourhoodFirst 🇮🇳🇲🇾
  @hcikl https://t.co/KqL5wvp3Lz",,,,164213375,Indian Diplomacy,12,55,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1300320870217310209",,~
1300393368099475456,Mon Aug 31 11:21:53 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300393368099475456,"Continuing with the repatriation of stranded Indians, @airindiain #vandebharatmissionphase5 #Nairobi - #Delhi- #Mumbai flight took off from Nairobi this morning. #IndiaFightsCorona https://t.co/pMH87Xk71i",,,,2575774367,Indian Diplomacy,17,86,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"Nairobi, Kenya","@IndianDiplomacy,1300393368099475456",,~
1300395345155944449,Mon Aug 31 11:29:45 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300395345155944449,Second Meeting of #IndiaTajikistan Joint Working Group on Peaceful Use of Space Tech held through video conferencing. #IndiaTajikistan bilateral cooperation continue even in #Covid times. @isro @MEAIndia @IndianDiplomacy @VirajSinghIFS https://t.co/ehiyXN4DVP,,,,897753047052562432,Indian Diplomacy,10,49,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,Tajikistan,"@IndianDiplomacy,1300395345155944449",,~
1300396929864482816,Mon Aug 31 11:36:02 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300396929864482816,RT @IndEmbDushanbe: Second Meeting of #IndiaTajikistan Joint Working Group on Peaceful Use of Space Tech held through video conferencing. #…,,,,164213375,Indian Diplomacy,10,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1300396929864482816",,~
1300397000349736962,Mon Aug 31 11:36:19 +0000 2020,https://twitter.com/@IndianDiplomacy/status/1300397000349736962,"RT @IndiainKenya: Continuing with the repatriation of stranded Indians, @airindiain #vandebharatmissionphase5 #Nairobi - #Delhi- #Mumbai fl…",,,,164213375,Indian Diplomacy,17,0,@IndianDiplomacy,https://twitter.com/@IndianDiplomacy,"New Delhi, India","@IndianDiplomacy,1300397000349736962",,~
